report_id,site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text,std_vocabulary,std_ware_code,std_ware_label,std_form_code,std_form_label,std_combined_code,std_combined_label
table_1,Voerendaal-Ten Hove,1,amphora,Mayen R19,amphora,amphora,1,365,435,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,amphora Mayen R19 1 1 1,ABR,AMFOOR,amfoor aardewerk,AMFOOR.VERZ,amfoor,AMFOOR.AMFOOR,amfoor aardewerk:amfoor
table_1,Voerendaal-Ten Hove,1,Late Roman bowl,Alzey 28,bowl,Late Roman bowl,15,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,bowl Alzey 28 29 15 15,ABR,,,KOM.KOM,kom,,
table_1,Voerendaal-Ten Hove,1,Late Roman storage vessel,Alzey 29,bowl,Late Roman storage vessel,5,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,bowl Alzey 29 5 5 5,ABR,,,VRPOT,voorraadpot,,
table_1,Voerendaal-Ten Hove,1,Coarse ware bowl,Niederbieber 104,bowl,Coarse ware bowl,1,100,300,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,bowl NB 104 1 1 1,ABR,RUW,ruwwandig Romeins aardewerk,KOM.KOM,kom,RUWKOM.NB104,ruwwandige kom - Niederbieber 104/Brunsting 9/Stuart 211
table_1,Voerendaal-Ten Hove,1,Trier bowl,"Trier III, 40a",bowl,Trier bowl,1,280,355,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,"bowl Trier III, 40a 1 1 1",ABR,METAALGLTRIE,"metaalglanswaar, Trier (techniek d)",KOM.KOM,kom,METAALGL.KOM,metaalglanswaar:kom
table_1,Voerendaal-Ten Hove,1,Bowl/Jar,,bowl/jar,Bowl/Jar,1,270,450,claude_text,present,7,Form stated in the table but no typology code given; form is indeterminate between bowl and jar.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,8,bowl/jar - 1 1 1,ABR,,,KOM.KOM,kom,,
table_1,Voerendaal-Ten Hove,1,Dolium,,dolium,Dolium,1,270,450,claude_text,present,9,Form explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,dolium proled shoulder 2 1 1,ABR,DOLIUM,dolium aardewerk,DOLIUM,dolium,DOLIUM.DOLIUM,dolium aardewerk:dolium
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,6,270,450,claude_text,present,9,Form explicitly stated in the table; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,jar - 8 6 -,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Late Roman cooking pot,Alzey 27,jar,Late Roman cooking pot,13,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,jar Alzey 27 41 13 13,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Jug,,jug,Jug,4,270,450,claude_text,present,9,Form explicitly stated in the table; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,jug - 4 4 -,ABR,,,MKKRUIK,kruik,,
table_1,Voerendaal-Ten Hove,1,Late Roman storage jar,Alzey 30,jug,Late Roman storage jar,8,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,jug Alzey 30 25 8 7,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Plate,,plate,Plate,1,270,450,claude_text,present,9,Form explicitly stated in the table; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,plate - 1 1 -,ABR,,,BORD,bord,,
table_1,Voerendaal-Ten Hove,1,Late Roman lid,Alzey 34,plate,Late Roman lid,3,300,420,claude+typology,present,9,Form and typology code explicitly stated in the table.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,plate Alzey 34 5 3 3,ABR,,,DEKSEL,deksel,,
table_1,Voerendaal-Ten Hove,1,Bowl,,bowl,Bowl,1,270,450,claude_text,present,9,Form explicitly stated in the table under Rhineland/Eifel region fabric; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,bowl - 1 1 -,ABR,,,KOM.KOM,kom,,
table_1,Voerendaal-Ten Hove,1,Late Roman bowl,Alzey 28 cf.,bowl,Late Roman bowl,1,300,450,claude+typology,present,4,Typology given with 'cf.' indicating a tentative identification.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,4,dated from typology code (only as certain as the identification),6,bowl Alzey 28 cf. 1 1 1,ABR,,,KOM.KOM,kom,,
table_1,Voerendaal-Ten Hove,1,Bowl/Jar,,bowl/jar,Bowl/Jar,1,270,450,claude_text,present,7,Form stated in the table under Rhineland/Eifel region but no typology code given; form is indeterminate.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,8,bowl/jar - 1 1 1,ABR,,,KOM.KOM,kom,,
table_1,Voerendaal-Ten Hove,1,Late Roman cooking pot,Alzey 27,jar,Late Roman cooking pot,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table under Rhineland/Eifel region fabric.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,jar Alzey 27 1 1 1,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Jug,,jug,Jug,1,270,450,claude_text,present,9,Form explicitly stated in the table under Rhineland/Eifel region fabric; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,jug - 1 1 1,ABR,,,MKKRUIK,kruik,,
table_1,Voerendaal-Ten Hove,1,Plate,,plate,Plate,1,270,450,claude_text,present,9,Form explicitly stated in the table under Rhineland/Eifel region fabric; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,plate - 1 1 -,ABR,,,BORD,bord,,
table_1,Voerendaal-Ten Hove,1,Late Roman storage vessel,Alzey 29,plate,Late Roman storage vessel,2,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table under Rhineland/Eifel region fabric.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,plate Alzey 29 5 2 2,ABR,,,VRPOT,voorraadpot,,
table_1,Voerendaal-Ten Hove,1,Coarse ware bowl,Niederbieber 104 cf.,bowl,Coarse ware bowl,1,100,300,claude+typology,present,4,Typology given with 'cf.' indicating a tentative identification.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,4,dated from typology code (only as certain as the identification),6,bowl NB 104 cf. 1 1 1,ABR,RUW,ruwwandig Romeins aardewerk,KOM.KOM,kom,RUWKOM,ruwwandig Romeins aardewerk:kom
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,2,270,450,claude_text,present,9,Form explicitly stated in the table under Meuse valley/Rhineland fabric; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,jar - 6 2 1,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Late Roman storage jar,Alzey 30,jar,Late Roman storage jar,1,300,450,claude+typology,present,9,Form and typology code explicitly stated in the table under Meuse valley/Rhineland fabric.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,jar Alzey 30 1 1 1,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,1,270,450,claude_text,present,9,Form explicitly stated in the table under regional (Meuse valley?) fabric; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,regional (Meuse valley?) jar - 1 1 -,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Plate,,plate,Plate,1,270,450,claude_text,present,9,Form explicitly stated in the table under 'other' fabric group; no typology code given.,10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,plate - 1 1 1,ABR,,,BORD,bord,,
table_1,Voerendaal-Ten Hove,1,Late Roman bowl,Alzey 28,bowl,Late Roman bowl,1,300,450,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Eifel region fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,bowl Alzey 28 1 1 1,ABR,,,KOM.KOM,kom,,
table_1,Voerendaal-Ten Hove,1,Cheese strainer,FG1a,cheese strainer,Cheese strainer,1,40,120,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Eifel region fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,cheese strainer FG1a 1 1 1,,,,,,,
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,4,270,450,claude_text,present,9,"Form explicitly stated in the table under Coarse reduced, Eifel region fabric; no typology code given.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,jar - 11 4 -,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Late Roman cooking pot,Alzey 27,jar,Late Roman cooking pot,11,300,450,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Eifel region fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,jar Alzey 27 14 11 10,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Coarse ware cooking pot,Niederbieber 89,jar,Coarse ware cooking pot,1,150,300,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Eifel region fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,jar NB 89 1 1 1,ABR,RUW,ruwwandig Romeins aardewerk,POT,pot,RUWPOT.NB89,ruwwandige (kook)pot - Niederbieber 89:dekselgeul
table_1,Voerendaal-Ten Hove,1,Late Roman storage jar,Alzey 30,jug,Late Roman storage jar,1,300,450,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Eifel region fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,jug Alzey 30 1 1 1,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Late Roman storage vessel,Alzey 29,plate,Late Roman storage vessel,2,300,450,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Eifel region fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,plate Alzey 29 2 2 2,ABR,,,VRPOT,voorraadpot,,
table_1,Voerendaal-Ten Hove,1,Trier bowl,"Trier III, 40a",bowl,Trier bowl,1,280,355,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Rhineland/Eifel region fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,"bowl Trier III, 40a 1 1 1",ABR,METAALGLTRIE,"metaalglanswaar, Trier (techniek d)",KOM.KOM,kom,METAALGL.KOM,metaalglanswaar:kom
table_1,Voerendaal-Ten Hove,1,Jar,,jar,Jar,1,270,450,claude_text,present,9,"Form explicitly stated in the table under Coarse reduced, Rhineland/Eifel region fabric; no typology code given.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,8,date read from the passage,9,jar - 1 1 -,ABR,,,POT,pot,,
table_1,Voerendaal-Ten Hove,1,Late Roman storage vessel,Alzey 29,bowl,Late Roman storage vessel,1,300,450,claude+typology,present,9,"Form and typology code explicitly stated in the table under Coarse reduced, Meuse valley/Rhineland fabric.",10,Listed as a recovered find in the Late Roman coarse ware overview table.,9,dated from typology code (only as certain as the identification),9,bowl Alzey 29 1 1 1,ABR,,,VRPOT,voorraadpot,,
